ID	GeneSymbol	Description	Log2FC	AdjPValue
D3YZN4		Paraplegin OS=Mus musculus OX=10090 GN=Spg7 PE=1 SV=1	1.2	0.041166552
F6YTG0		"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Echdc2 PE=1 SV=1"	-0.87	0.044137411
A0A1L1SRJ1		Protein-cysteine N-palmitoyltransferase HHAT-like protein (Fragment) OS=Mus musculus OX=10090 GN=Hhatl PE=1 SV=1	0.35	0.046915112
D3YTT4		"Isobutyryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acad8 PE=1 SV=1"	0.7	0.050707039
A0A023J6F3		Cytochrome c oxidase subunit 2 OS=Mus musculus musculus OX=39442 GN=COX2 PE=3 SV=1	-0.56	0.05668333
A0A087WSE3		Striated muscle-specific serine/threonine-protein kinase (Fragment) OS=Mus musculus OX=10090 GN=Speg PE=1 SV=1	0.42	0.071027509
G3UX26		Voltage-dependent anion-selective channel protein 2 OS=Mus musculus OX=10090 GN=Vdac2 PE=1 SV=1	0.44	0.072888031
F8WHP8		"ATP synthase, H+-transporting, mitochondrial F0 complex, subunit F2 OS=Mus musculus OX=10090 GN=Atp5j2 PE=1 SV=1"	-0.14	0.091584869
F6TFN2		LIM domain only 7 (Fragment) OS=Mus musculus OX=10090 GN=Lmo7 PE=1 SV=1	-0.84	0.094249813
A0A141CM32		ATP synthase protein 8 OS=Mus musculus OX=10090 GN=ATP8 PE=3 SV=1	-0.33	0.09981991
F6RYD0		Pleckstrin homology-like domain family B member 1 (Fragment) OS=Mus musculus OX=10090 GN=Phldb1 PE=1 SV=1	0.56	0.128036108
E9Q9D2		Actin-binding LIM protein 1 OS=Mus musculus OX=10090 GN=Ablim1 PE=1 SV=1	-0.26	0.13003604
V9GXF6		Zinc finger protein 280D (Fragment) OS=Mus musculus OX=10090 GN=Zfp280d PE=1 SV=1	1.04	0.16048749
D3Z5B1		"Zinc finger, BED type-containing 5 (Fragment) OS=Mus musculus OX=10090 GN=Zbed5 PE=4 SV=8"	-0.1	0.202725436
D3Z041		Long-chain-fatty-acid--CoA ligase 1 OS=Mus musculus OX=10090 GN=Acsl1 PE=1 SV=1	0	0.21620374
G3UY59		START domain-containing protein 10 OS=Mus musculus OX=10090 GN=Stard10 PE=1 SV=1	0.72	0.24463988
S4R2K1		Zinc finger protein 82 (Fragment) OS=Mus musculus OX=10090 GN=Zfp82 PE=4 SV=1	-0.25	0.248978077
H7BX88		Carnitine O-acetyltransferase OS=Mus musculus OX=10090 GN=Crat PE=1 SV=1	-0.27	0.308397147
Q3U452		ATP synthase subunit alpha OS=Mus musculus OX=10090 PE=2 SV=1	0.52	0.367380745
K3W4R7		"Troponin T, cardiac muscle OS=Mus musculus OX=10090 GN=Tnnt2 PE=1 SV=1"	-0.21	0.402843374
E9Q9T8		"Myosin-binding protein C, cardiac-type OS=Mus musculus OX=10090 GN=Mybpc3 PE=1 SV=1"	-0.24	0.481445528
A0A1L1ST61		"HIG1 domain family member 1A, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Higd1a PE=1 SV=1"	-0.01	0.491298176
V9GXX2		Muscular LMNA-interacting protein OS=Mus musculus OX=10090 GN=Mlip PE=1 SV=1	0.29	0.507670805
E9PUR2		Unconventional myosin-XVIIIa (Fragment) OS=Mus musculus OX=10090 GN=Myo18a PE=1 SV=2	0.3	0.559336348
B9V1K9		NADH-ubiquinone oxidoreductase chain 5 OS=Mus musculus domesticus OX=10092 GN=Nd5 PE=3 SV=1	-0.15	0.613405508
A0A2I3BS41		Vinexin OS=Mus musculus OX=10090 GN=Sorbs3 PE=1 SV=1	-0.95	0.672166047
A0A023J654		NADH-ubiquinone oxidoreductase chain 4 OS=Mus musculus musculus OX=39442 GN=ND4 PE=3 SV=1	-0.21	0.732933305
V9GXI7		"39S ribosomal protein L20, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl20 PE=1 SV=1"	-0.05	0.737416171
A0A0J9YTR2		RIKEN cDNA 0610012G03 gene OS=Mus musculus OX=10090 GN=0610012G03Rik PE=1 SV=1	-0.06	0.806331023
H3BKG0		Caveolin-1 OS=Mus musculus OX=10090 GN=Cav1 PE=1 SV=1	0.14	0.820936204
F6SFF5		"Ubiquinone biosynthesis protein COQ9, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Coq9 PE=1 SV=2"	0.21	0.827491879
A0A338P6F6		High mobility group protein HMG-I/HMG-Y OS=Mus musculus OX=10090 GN=Hmga1 PE=1 SV=1	0.22	0.828681145
B7ZCA9		"Transcription elongation factor, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Tefm PE=1 SV=8"	-0.14	0.913051544
A0A1B0GSL6		"Methylmalonic aciduria type A homolog, mitochondrial OS=Mus musculus OX=10090 GN=Mmaa PE=1 SV=1"	0.13	0.921869919
K7X735		NADH-ubiquinone oxidoreductase chain 2 OS=Mus musculus domesticus OX=10092 GN=ND2 PE=3 SV=1	0.12	0.924685297
Q5M8N4		Epimerase family protein SDR39U1 OS=Mus musculus OX=10090 GN=Sdr39u1 PE=1 SV=2	0.18	0.960694243
E9PY45		Mitochondrial glutamate carrier 1 (Fragment) OS=Mus musculus OX=10090 GN=Slc25a22 PE=1 SV=4	-0.12	0.983457078
A0A0A6YWB3		G patch domain-containing protein 4 (Fragment) OS=Mus musculus OX=10090 GN=Gpatch4 PE=1 SV=1	-0.16	0.986178835
E9Q1X8		Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Mus musculus OX=10090 GN=Cacna2d1 PE=1 SV=2	-0.2	0.990893195
A0A1L1SV25		Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1	6.64	NA
F7CVJ5		AHNAK nucleoprotein 2 (Fragment) OS=Mus musculus OX=10090 GN=Ahnak2 PE=1 SV=1	4.37	NA
E9Q133		T-complex protein 1 subunit gamma OS=Mus musculus OX=10090 GN=Cct3 PE=1 SV=1	6.64	NA
A0A1B0GS22		Reticulocalbin-3 (Fragment) OS=Mus musculus OX=10090 GN=Rcn3 PE=1 SV=1	6.64	NA
A0A0N4SWI4		Protein FAM136A OS=Mus musculus OX=10090 GN=Fam136a PE=1 SV=1	1.13	NA
A0A0G2JFX7		RNA-binding protein 8A OS=Mus musculus OX=10090 GN=Rbm8a PE=1 SV=1	6.64	NA
E9QKR0		Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Mus musculus OX=10090 GN=Gnb2 PE=1 SV=1	NA	NA
F6SQH7		Polymerase delta-interacting protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Poldip2 PE=1 SV=1	1.21	NA
A0A2R8VHY9		Poly(rC)-binding protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Pcbp2 PE=1 SV=1	2.26	NA
A0A1Y7VN70		"Glutaredoxin-related protein 5, mitochondrial OS=Mus musculus OX=10090 GN=Glrx5 PE=1 SV=1"	NA	NA
J3QP87		Predicted pseudogene 2035 OS=Mus musculus OX=10090 GN=Gm2035 PE=3 SV=1	6.64	NA
E9QMY1		OX-2 membrane glycoprotein OS=Mus musculus OX=10090 GN=Cd200 PE=1 SV=1	6.64	NA
D3Z598		Latent-transforming growth factor beta-binding protein 4 OS=Mus musculus OX=10090 GN=Ltbp4 PE=1 SV=1	2.74	NA
A0A087WPG3		Alpha/beta hydrolase domain-containing protein 17A OS=Mus musculus OX=10090 GN=Abhd17a PE=1 SV=1	NA	NA
E0CXJ3		Eukaryotic translation initiation factor 2 subunit 2 (Fragment) OS=Mus musculus OX=10090 GN=Eif2s2 PE=1 SV=1	6.64	NA
A0A1L1SUR7		Phosphatidylinositol-binding clathrin assembly protein (Fragment) OS=Mus musculus OX=10090 GN=Picalm PE=1 SV=1	6.64	NA
D3Z3F8		"Spastic paraplegia 20, spartin (Troyer syndrome) homolog (human) OS=Mus musculus OX=10090 GN=Spg20 PE=1 SV=1"	6.64	NA
A0A338P6G0		Omega-amidase NIT2 OS=Mus musculus OX=10090 GN=Nit2 PE=1 SV=1	0.37	NA
A0A1B0GSM1		Ufm1-specific protease 2 OS=Mus musculus OX=10090 GN=Ufsp2 PE=1 SV=1	NA	NA
A0A1W2P7Z3		Ubiquitin-conjugating enzyme E2 N OS=Mus musculus OX=10090 GN=Ube2n PE=1 SV=1	6.64	NA
A2AFS1		"Serine--tRNA ligase, cytoplasmic (Fragment) OS=Mus musculus OX=10090 GN=Sars PE=1 SV=8"	6.64	NA
A0A1Y7VM06		Neuronal PAS domain-containing protein 3 OS=Mus musculus OX=10090 GN=Npas3 PE=1 SV=1	NA	NA
E9PWX9		Transmembrane protease serine 5 OS=Mus musculus OX=10090 GN=Tmprss5 PE=1 SV=1	NA	NA
E0CY39		SUN domain-containing protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Sun2 PE=1 SV=1	NA	NA
E9Q366		Spermatogenesis-associated glutamate (E)-rich protein 4f2 OS=Mus musculus OX=10090 GN=Speer4f2 PE=4 SV=2	6.64	NA
G3UX79		"28S ribosomal protein S18b, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Mrps18b PE=1 SV=1"	NA	NA
